fixed HintPath in SDKSamples.targets

482 errors
162 warnings

Errors and warnings:

Severity	Code	Description	Project	File	Line	Suppression State
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(29,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(30,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.UI' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(31,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.DB.Structure' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(46,23): error BC30002: Type 'Autodesk.Revit.DB.Floor' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(77,50): error BC30002: Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(78,9): error BC30002: Type 'Autodesk.Revit.DB.ElementSet' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(78,42): error BC30002: Type 'Autodesk.Revit.UI.Result' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(79,6): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(43,16): error BC30002: Type 'IExternalCommand' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(39,2): error BC30002: Type 'Autodesk.Revit.Attributes.Transaction' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(40,2): error BC30002: Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(41,2): error BC30002: Type 'Autodesk.Revit.Attributes.Journaling' is not defined.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(39,40): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(40,41): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
17>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\VB.NET\Command.vb(41,39): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
18>------ Rebuild All started: Project: TestWallThickness, Configuration: Debug Any CPU ------
16>  StructuralLayerFunction -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StructuralLayerFunction\CS\bin\Debug\StructuralLayerFunction.dll
19>------ Rebuild All started: Project: VersionChecking, Configuration: Debug Any CPU ------
18>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
18>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(48,49): error BC30002: Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(49,26): error BC30002: Type 'Autodesk.Revit.DB.ElementSet' is not defined.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(49,59): error BC30002: Type 'Autodesk.Revit.UI.Result' is not defined.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(50,19): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(29,15): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(24,2): error BC30002: Type 'Autodesk.Revit.Attributes.Transaction' is not defined.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(25,2): error BC30002: Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(26,2): error BC30002: Type 'Autodesk.Revit.Attributes.Journaling' is not defined.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(24,40): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(25,41): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
18>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\TestWallThickness\VB.NET\Command.vb(26,39): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
20>------ Rebuild All started: Project: BoundaryConditions, Configuration: Debug Any CPU ------
19>  VersionChecking -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\VersionChecking\CS\bin\Debug\VersionChecking.dll
21>------ Rebuild All started: Project: BrowseBindings, Configuration: Debug Any CPU ------
21>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
21>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\BindingsBrowserForm.vb(101,30): error BC30002: Type 'Autodesk.Revit.UI.UIApplication' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\BindingsBrowserForm.vb(111,53): error BC30002: Type 'Autodesk.Revit.UI.UIApplication' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\BindingsBrowserForm.vb(132,44): error BC30002: Type 'Autodesk.Revit.DB.Document' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\BindingsBrowserForm.vb(138,47): error BC30002: Type 'Autodesk.Revit.UI.UIApplication' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(25,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(26,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.UI' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(50,50): error BC30002: Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(50,132): error BC30002: Type 'Autodesk.Revit.DB.ElementSet' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(50,165): error BC30002: Type 'Autodesk.Revit.UI.Result' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(50,201): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(32,16): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(28,2): error BC30002: Type 'Autodesk.Revit.Attributes.Transaction' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(29,2): error BC30002: Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(30,2): error BC30002: Type 'Autodesk.Revit.Attributes.Journaling' is not defined.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(28,40): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(29,41): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
21>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BrowseBindings\VB.NET\Command.vb(30,39): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
22>------ Rebuild All started: Project: CreateBeamsColumnsBraces (CreateBeamsColumnsBraces\CS\CreateBeamsColumnsBraces), Configuration: Debug Any CPU ------
20>  BoundaryConditions -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\BoundaryConditions\CS\bin\Debug\BoundaryConditions.dll
23>------ Rebuild All started: Project: CreateBeamsColumnsBraces (CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces), Configuration: Debug Any CPU ------
23>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
23>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(28,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(29,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.DB.Events' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(30,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(31,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.UI' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(32,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.DB.Structure' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(33,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.Creation' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(441,25): error BC30002: Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(455,36): error BC30002: Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(470,47): error BC30002: Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(41,24): error BC30002: Type 'Autodesk.Revit.UI.UIApplication' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(47,30): error BC30002: Type 'Autodesk.Revit.DB.UV' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(101,44): error BC30002: Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(101,126): error BC30002: Type 'Autodesk.Revit.DB.ElementSet' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(101,159): error BC30002: Type 'Autodesk.Revit.UI.Result' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(101,195): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(324,46): error BC30002: Type 'Autodesk.Revit.DB.UV' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(324,88): error BC30002: Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(324,139): error BC30002: Type 'Autodesk.Revit.DB.Level' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(324,182): error BC30002: Type 'Autodesk.Revit.DB.Level' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(372,45): error BC30002: Type 'Autodesk.Revit.DB.UV' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(372,85): error BC30002: Type 'Autodesk.Revit.DB.UV' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(372,126): error BC30002: Type 'Autodesk.Revit.DB.Level' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(372,169): error BC30002: Type 'Autodesk.Revit.DB.Level' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(372,212): error BC30002: Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(394,46): error BC30002: Type 'Autodesk.Revit.DB.UV' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(394,86): error BC30002: Type 'Autodesk.Revit.DB.UV' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(394,127): error BC30002: Type 'Autodesk.Revit.DB.Level' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(394,170): error BC30002: Type 'Autodesk.Revit.DB.Level' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(394,214): error BC30002: Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(40,16): error BC30002: Type 'IExternalCommand' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(36,2): error BC30002: Type 'Autodesk.Revit.Attributes.Transaction' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(37,2): error BC30002: Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(38,2): error BC30002: Type 'Autodesk.Revit.Attributes.Journaling' is not defined.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(36,40): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(37,41): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
23>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb(38,39): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
24>------ Rebuild All started: Project: CreateComplexAreaRein, Configuration: Debug Any CPU ------
22>  CreateBeamsColumnsBraces -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\CS\bin\Debug\CreateBeamsColumnsBraces.dll
25>------ Rebuild All started: Project: CreateDimensions, Configuration: Debug Any CPU ------
24>  CreateComplexAreaRein -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\bin\Debug\CreateComplexAreaRein.dll
25>  CreateDimensions -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateDimensions\CS\bin\Debug\CreateDimensions.dll
26>------ Rebuild All started: Project: CreateShared, Configuration: Debug Any CPU ------
27>------ Rebuild All started: Project: CreateSimpleAreaRein, Configuration: Debug Any CPU ------
26>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
26>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(26,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(50,50): error BC30002: Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(51,27): error BC30002: Type 'Autodesk.Revit.DB.ElementSet' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(51,60): error BC30002: Type 'Autodesk.Revit.UI.Result' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(52,20): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(32,16): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(28,2): error BC30002: Type 'Autodesk.Revit.Attributes.Transaction' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(29,2): error BC30002: Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(30,2): error BC30002: Type 'Autodesk.Revit.Attributes.Journaling' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(28,40): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(29,41): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command1.vb(30,39): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(25,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit.DB' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(49,50): error BC30002: Type 'Autodesk.Revit.UI.ExternalCommandData' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(50,27): error BC30002: Type 'Autodesk.Revit.DB.ElementSet' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(50,60): error BC30002: Type 'Autodesk.Revit.UI.Result' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(51,20): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(31,16): error BC30002: Type 'Autodesk.Revit.UI.IExternalCommand' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(27,2): error BC30002: Type 'Autodesk.Revit.Attributes.Transaction' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(28,2): error BC30002: Type 'Autodesk.Revit.Attributes.Regeneration' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(29,2): error BC30002: Type 'Autodesk.Revit.Attributes.Journaling' is not defined.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(27,40): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(28,41): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
26>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateShared\VB.NET\Command2.vb(29,39): error BC30451: 'Autodesk' is not declared. It may be inaccessible due to its protection level.
28>------ Rebuild All started: Project: CreateViewSection, Configuration: Debug Any CPU ------
28>  CreateViewSection -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateViewSection\CS\bin\Debug\CreateViewSection.dll
27>  CreateSimpleAreaRein -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateSimpleAreaRein\CS\bin\Debug\CreateSimpleAreaRein.dll
29>------ Rebuild All started: Project: CreateWallsUnderBeams, Configuration: Debug Any CPU ------
30>------ Rebuild All started: Project: DeleteDimensions, Configuration: Debug Any CPU ------
30>  DeleteDimensions -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeleteDimensions\CS\bin\Debug\DeleteDimensions.dll
29>  CreateWallsUnderBeams -> Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallsUnderBeams\CS\bin\Debug\CreateWallsUnderBeams.dll
31>------ Rebuild All started: Project: FireRating, Configuration: Debug Any CPU ------
32>------ Rebuild All started: Project: FoundationSlab, Configuration: Debug Any CPU ------
31>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
31>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
31>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\FireRating\VB.NET\ApplyParameter.vb(22,9): error BC40056: Namespace or type specified in the Imports 'Autodesk.Revit' doesn't contain any public member or cannot be found. Make sure the namespace or the type is defined and contains at least one public member. Make sure the imported element name doesn't use any aliases.
